2026-04-05 03:31:16 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:52 | DEBUG    | SENSOR_POOL | Sensor 152 atualizado: {}
2026-04-05 03:47:52 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:52 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:52 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:52 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:52 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:53 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:54 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:55 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (104 bytes)
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:56 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (104 bytes)
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:57 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | INFO     | API_CLIENT | Enviando Status de online para Api.
2026-04-05 03:47:58 | INFO     | SENSOR_POOL | Descoberta de sensores iniciada
2026-04-05 03:47:58 | DEBUG    | API_CLIENT | Requisitando sensores da API
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | API_CLIENT | Sensores retornados com sucesso
2026-04-05 03:47:58 | INFO     | SENSOR_WORKER | Atualizando parâmetros do sensor
2026-04-05 03:47:58 | DEBUG    | SENSOR_POOL | Sensor 152 atualizado: {}
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:58 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:47:59 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:00 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:01 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:02 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (104 bytes)
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | INFO     | API_CLIENT | Enviando Status de online para Api.
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | INFO     | SENSOR_POOL | Descoberta de sensores iniciada
2026-04-05 03:48:03 | DEBUG    | API_CLIENT | Requisitando sensores da API
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:03 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:03 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | API_CLIENT | Sensores retornados com sucesso
2026-04-05 03:48:04 | INFO     | SENSOR_WORKER | Atualizando parâmetros do sensor
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_POOL | Sensor 152 atualizado: {}
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:04 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:04 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:05 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
2026-04-05 03:48:06 | DEBUG    | MQTT | Publicando em plant_monitor/152/MOCK (102 bytes)
2026-04-05 03:48:06 | DEBUG    | SENSOR_WORKER | Leitura realizada com sucesso
